file_id,dataset,text,category,text_length,word_count,textblob_polarity,textblob_subjectivity,mh_depression,mh_anxiety,mh_stress,mh_positive,mh_negative,exclamations,questions
synthetic_very_positive_0075,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0076,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0077,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0078,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0079,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0080,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0081,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0082,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0083,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0084,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0085,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0086,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0087,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0088,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0089,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0090,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0091,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0092,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0093,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0094,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0095,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0096,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0097,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0098,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0099,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0100,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0101,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0102,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0103,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0104,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0105,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0106,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0107,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0108,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0109,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0110,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0111,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0112,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0113,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0114,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0115,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0116,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0117,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0118,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0119,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0120,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0121,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0122,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0123,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0124,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0125,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0126,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0127,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0128,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0129,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0130,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0131,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0132,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0133,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0134,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0135,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0136,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0137,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0138,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0139,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0140,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0141,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0142,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0143,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0144,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0145,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0146,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0147,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0148,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0149,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0150,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0151,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0152,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0153,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0154,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0155,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0156,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0157,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0158,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0159,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0160,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0161,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0162,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0163,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0164,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0165,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0166,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0167,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0168,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0169,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0170,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0171,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0172,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0173,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0174,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0175,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0176,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0177,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0178,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0179,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0180,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0181,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0182,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0183,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0184,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0185,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0186,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0187,Synthetic,Feeling amazing and grateful!,very_positive,29,4,0.7500000000000001,0.9,0,0,0,1,False,1,0
synthetic_very_positive_0188,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0189,Synthetic,Incredible day full of joy!,very_positive,27,5,0.75,0.55,0,0,0,1,False,1,0
synthetic_very_positive_0190,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0191,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0192,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0193,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0194,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0195,Synthetic,So happy and blessed!,very_positive,21,4,1.0,1.0,0,0,0,2,False,1,0
synthetic_very_positive_0196,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0197,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
synthetic_very_positive_0198,Synthetic,Best day ever! On top of the world!,very_positive,35,8,0.8125,0.4,0,0,0,0,False,2,0
synthetic_very_positive_0199,Synthetic,"Everything is perfect, thrilled!",very_positive,32,4,0.875,0.85,0,0,0,0,False,1,0
